geo_unit,Solo Adult,Adult Couple,Adult multi-house,Adult with Children,Couple with Children,Adults with Children
TEMP010975,30,31,8,17,44,6
TEMP010976,23,39,15,25,38,8
TEMP010977,41,38,8,21,43,8
TEMP010978,30,25,13,20,46,5
TEMP010979,41,43,8,21,43,8
TEMP010980,36,32,15,28,33,8
TEMP010981,34,25,7,18,47,7
TEMP010982,263,226,60,133,295,55
TEMP010983,42,40,7,19,43,5
TEMP010984,30,39,10,18,34,12
TEMP010985,35,34,10,15,48,7
TEMP010986,33,29,10,23,42,8
TEMP010987,33,18,11,22,43,9
TEMP010988,37,31,12,18,46,8
TEMP010989,37,40,12,19,50,2
TEMP010990,41,34,9,15,44,8
TEMP010991,31,39,11,15,42,9
TEMP010992,30,28,14,25,43,5
TEMP010993,50,36,14,23,41,4
TEMP010994,38,29,15,11,48,9
TEMP010995,28,37,7,19,43,8
TEMP010996,36,43,8,19,48,6
TEMP010997,35,47,6,22,41,3
TEMP010998,35,36,8,19,39,10
TEMP010999,37,33,12,21,40,8
TEMP011000,43,49,7,25,40,2
TEMP011001,17,25,4,12,23,5
TEMP011002,51,28,9,22,37,6
TEMP011003,39,27,10,19,47,7
TEMP011004,31,36,13,17,48,7
TEMP011005,41,30,9,32,40,6
TEMP011006,30,37,10,19,43,7
TEMP011007,35,28,7,30,38,7
TEMP011008,29,38,7,25,37,10
TEMP011009,27,36,13,23,46,5
TEMP011010,46,34,8,21,41,9
TEMP011011,27,26,15,17,41,7
TEMP011012,38,24,12,14,43,9
TEMP011013,21,31,15,13,47,9
TEMP011014,43,28,11,27,35,11
TEMP011015,28,29,10,16,50,8
TEMP011016,36,39,10,26,38,6
TEMP011017,33,28,10,19,43,9
TEMP011018,37,36,8,23,40,6
TEMP011019,38,34,6,16,45,9
TEMP011020,40,22,7,19,49,7
TEMP011021,33,27,5,21,41,10
TEMP011022,38,28,10,13,43,9
TEMP011023,25,30,8,24,41,7
TEMP011024,28,29,6,23,36,11
TEMP011025,44,34,8,22,40,5
TEMP011026,33,25,11,27,36,7
TEMP011027,42,31,12,23,33,10
TEMP011028,46,26,12,26,38,10
TEMP011029,31,39,11,18,44,6
TEMP011030,39,26,17,21,38,10
TEMP011031,34,33,14,24,43,3
TEMP011032,38,25,10,23,42,9
TEMP011033,35,29,12,19,47,3
TEMP011034,35,24,15,22,43,6
TEMP011035,38,36,8,15,41,8
TEMP011036,32,42,12,24,37,7
TEMP011037,47,40,6,25,46,4
TEMP011038,43,36,10,23,36,7
TEMP011039,39,35,10,19,45,3
TEMP011040,32,32,11,22,36,9
TEMP011041,42,24,9,15,43,7
TEMP011042,49,28,10,14,44,6
TEMP011043,48,35,6,15,42,7
TEMP011044,34,33,11,25,41,6
TEMP011045,43,24,11,14,44,9
TEMP011046,36,30,9,18,45,6
TEMP011047,35,39,11,19,40,6
TEMP011048,26,39,11,21,42,6
TEMP011049,45,25,9,25,40,10
TEMP011050,37,35,8,13,42,8
TEMP011051,34,28,11,26,44,4
TEMP011052,27,40,10,20,40,9
TEMP011053,44,41,7,23,40,6
TEMP011054,38,33,11,17,40,7
TEMP011055,33,37,12,25,37,9
TEMP011056,34,27,11,9,48,7
TEMP011057,36,34,9,22,40,9
TEMP011058,42,27,11,19,43,6
TEMP011059,36,37,7,22,41,7
TEMP011060,35,28,10,16,48,8
TEMP011061,36,23,12,25,38,9
TEMP011062,35,31,15,18,41,9
TEMP011063,35,31,14,24,40,5
TEMP011064,36,30,12,23,43,7
TEMP011065,33,23,13,16,36,11
TEMP011066,38,32,8,15,40,14
TEMP011067,38,28,12,18,44,5
TEMP011068,40,33,9,18,41,6
TEMP011069,40,40,12,25,38,5
TEMP011070,43,33,9,17,39,8
TEMP011071,31,38,10,16,46,7
TEMP011072,38,34,7,15,49,4
TEMP011073,34,37,12,25,43,2
TEMP011074,33,36,8,19,40,7
TEMP011075,35,38,12,24,38,9
TEMP011076,39,21,15,22,45,6
TEMP011077,36,43,8,24,43,3
TEMP011078,40,32,13,24,40,6
TEMP011079,43,29,6,23,36,11
TEMP011080,36,31,6,24,45,7
TEMP011081,38,30,11,22,35,9
TEMP011082,32,30,14,20,42,3
TEMP011083,43,26,12,18,44,8
TEMP011084,35,34,14,18,46,5
TEMP011085,31,28,9,25,38,9
TEMP011086,43,37,9,21,37,9
TEMP011087,38,30,8,18,42,12
TEMP011088,42,24,15,25,41,4
TEMP011089,27,29,9,25,40,9
TEMP011090,25,28,17,18,43,8
TEMP011091,38,43,11,27,37,6
TEMP011092,39,32,11,24,40,6
TEMP011093,46,30,14,27,35,5
TEMP011094,54,36,11,19,43,6
TEMP011095,32,30,10,26,36,9
TEMP011096,33,34,10,18,44,9
TEMP011097,30,37,8,13,47,8
TEMP011098,21,24,13,22,45,7
TEMP011099,33,32,4,21,40,9
TEMP011100,39,41,9,25,31,10
TEMP011101,35,31,9,18,49,6
TEMP011102,19,17,5,10,18,4
TEMP011103,19,13,5,5,19,7
TEMP011104,21,11,7,13,16,5
TEMP011105,28,34,12,18,44,8
TEMP011106,37,34,10,24,45,3
TEMP011107,40,47,4,23,42,6
TEMP011108,30,32,14,15,45,5
TEMP011109,39,27,11,12,44,9
TEMP011110,15,20,1,17,18,1
TEMP011111,16,9,2,6,15,2
TEMP011112,15,10,5,2,16,3
TEMP011113,9,14,2,6,14,2
TEMP011114,10,7,6,10,14,4
TEMP011115,14,16,4,5,12,2
TEMP011116,9,4,9,12,11,3
TEMP011117,12,8,2,9,13,4
TEMP011118,5,11,5,7,13,4
TEMP011119,281,235,76,161,274,60
TEMP011120,10,17,1,10,13,1
TEMP011121,7,11,3,9,14,1
TEMP011122,10,14,3,4,13,3
TEMP011123,14,6,5,8,14,5
TEMP011124,13,8,5,7,10,5
TEMP011125,11,17,1,5,15,4
TEMP011126,10,9,5,6,15,2
TEMP011127,11,13,3,7,14,3
TEMP011128,12,9,4,11,12,2
TEMP011129,9,10,7,5,12,5
TEMP011130,9,13,2,15,13,0
TEMP011131,7,17,4,7,12,2
TEMP011132,23,18,2,5,14,0
TEMP011133,9,14,3,9,13,1
TEMP011134,15,16,3,4,14,4
TEMP011135,12,10,4,9,11,2
TEMP011136,10,7,5,9,9,5
TEMP011137,15,12,2,6,15,2
TEMP011138,12,16,1,7,11,4
TEMP011139,15,15,3,7,12,1
TEMP011140,13,13,1,4,18,3
TEMP011141,17,8,1,7,16,2
TEMP011142,15,14,0,6,15,4
TEMP011143,9,7,5,9,9,4
TEMP011144,18,8,3,12,12,1
TEMP011145,8,14,4,6,16,1
TEMP011146,10,6,5,5,14,4
TEMP011147,8,9,4,4,21,0
TEMP011148,9,10,4,4,17,3
TEMP011149,12,9,3,8,15,1
TEMP011150,15,6,5,6,15,1
TEMP011151,17,10,4,6,16,1
TEMP011152,20,8,4,7,14,0
TEMP011153,15,8,4,7,16,2
TEMP011154,12,9,5,8,11,5
TEMP011155,11,5,6,9,17,0
TEMP011156,8,20,2,4,15,1
TEMP011157,17,8,4,7,9,5
TEMP011158,16,11,2,10,13,2
TEMP011159,6,11,1,6,15,5
TEMP011160,15,9,5,9,13,1
TEMP011161,16,6,4,4,16,2
TEMP011162,6,11,4,9,13,2
TEMP011163,16,5,6,4,15,2
TEMP011164,11,10,3,7,14,3
TEMP011165,12,13,2,6,15,1
TEMP011166,15,9,4,9,11,3
TEMP011167,18,5,4,9,12,4
TEMP011168,8,9,6,4,15,3
TEMP011169,19,10,1,7,15,2
TEMP011170,18,8,4,7,12,3
TEMP011171,14,9,4,6,15,3
TEMP011172,13,14,1,11,12,3
TEMP011173,6,13,1,11,15,1
TEMP011174,12,10,3,7,13,4
TEMP011175,13,15,4,9,12,1
TEMP011176,8,9,6,10,10,4
TEMP011177,12,9,4,11,12,3
TEMP011178,7,11,4,5,14,4
TEMP011179,8,12,3,4,11,5
TEMP011180,16,5,7,8,10,4
TEMP011181,14,10,3,6,12,3
TEMP011182,10,9,5,9,14,3
TEMP011183,6,8,6,4,14,3
TEMP011184,9,12,2,4,16,2
TEMP011185,13,8,4,11,12,2
TEMP011186,9,12,1,4,18,1
TEMP011187,10,8,4,8,15,1
TEMP011188,9,8,5,10,9,5
TEMP011189,10,12,3,7,12,5
TEMP011190,9,6,5,8,14,1
TEMP011191,13,14,3,7,16,1
TEMP011192,7,14,2,7,14,3
TEMP011193,14,10,2,6,17,1
TEMP011194,16,8,2,7,15,2
TEMP011195,11,13,4,5,16,0
TEMP011196,8,4,5,10,14,3
TEMP011197,12,6,4,10,13,2
TEMP011198,7,7,6,11,14,1
TEMP011199,9,2,3,8,9,8
TEMP011200,5,8,6,6,12,5
TEMP011201,10,7,5,6,14,3
TEMP011202,10,9,4,7,15,2
TEMP011203,14,8,2,7,13,3
TEMP011204,12,12,3,4,15,3
TEMP011205,18,16,2,7,9,4
TEMP011206,12,7,2,6,14,4
TEMP011207,9,12,3,5,19,1
TEMP011208,11,14,3,4,17,1
TEMP011209,15,10,4,4,15,2
TEMP011210,23,9,4,11,10,2
TEMP011211,9,5,5,7,16,2
TEMP011212,14,8,5,13,12,0
TEMP011213,21,10,3,11,12,1
TEMP011214,9,12,4,7,18,0
TEMP011215,14,6,3,7,16,1
TEMP011216,11,7,3,2,11,6
TEMP011217,17,11,5,5,16,0
TEMP011218,9,14,5,5,17,0
TEMP011219,15,10,2,6,13,3
TEMP011220,12,6,2,4,19,1
TEMP011221,9,14,5,8,12,2
TEMP011222,14,12,2,10,12,2
TEMP011223,11,10,2,4,15,3
TEMP011224,14,13,1,7,14,3
TEMP011225,11,11,2,10,13,2
TEMP011226,11,14,2,10,7,5
TEMP011227,11,14,2,10,15,2
TEMP011228,13,10,3,4,11,5
TEMP011229,7,9,5,7,14,2
TEMP011230,20,8,3,4,14,4
TEMP011231,11,12,4,11,11,3
TEMP011232,8,13,3,10,12,3
TEMP011233,13,8,1,7,14,3
TEMP011234,10,14,2,9,14,1
TEMP011235,9,12,3,13,10,2
TEMP011236,13,11,5,4,10,4
TEMP011237,11,11,3,8,15,3
TEMP011238,6,6,4,2,18,4
TEMP011239,16,11,5,7,12,1
TEMP011240,12,14,4,9,13,0
TEMP011241,10,9,3,5,19,0
TEMP011242,15,7,3,5,12,5
TEMP011243,13,15,0,4,16,2
TEMP011244,14,5,3,8,12,3
TEMP011245,10,9,5,9,16,0
TEMP011246,18,6,1,8,13,1
TEMP011247,10,10,4,3,17,3
TEMP011248,12,8,5,9,11,3
TEMP011249,13,11,2,8,12,5
TEMP011250,16,3,6,8,15,1
TEMP011251,13,7,5,15,10,1
TEMP011252,8,7,4,6,14,1
TEMP011253,15,13,4,7,13,3
TEMP011254,14,7,4,6,16,1
TEMP011255,7,12,1,4,18,2
TEMP011256,10,12,3,8,13,2
TEMP011257,9,12,6,12,13,1
TEMP011258,10,10,1,6,12,4
TEMP011259,11,7,5,5,17,1
TEMP011260,18,9,4,6,13,2
TEMP011261,17,8,3,5,15,2
TEMP011262,15,10,0,7,16,2
TEMP011263,9,14,2,7,13,4
TEMP011264,13,9,5,5,14,4
TEMP011265,13,12,4,4,16,2
TEMP011266,11,11,3,6,14,2
TEMP011267,10,8,4,6,15,4
TEMP011268,13,11,3,6,11,4
TEMP011269,7,10,4,7,19,0
TEMP011270,9,10,4,5,13,4
TEMP011271,8,9,4,6,16,3
TEMP011272,9,8,2,9,13,4
TEMP011273,10,12,3,10,11,3
TEMP011274,11,9,4,5,14,2
TEMP011275,7,11,7,9,11,3
TEMP011276,19,15,4,3,13,1
TEMP011277,15,13,3,4,14,2
TEMP011278,17,12,3,3,17,1
TEMP011279,16,7,1,8,12,4
TEMP011280,7,6,10,10,10,1
TEMP011281,13,11,4,8,11,3
TEMP011282,14,11,3,10,14,1
TEMP011283,18,7,4,8,16,1
TEMP011284,7,13,2,6,15,2
TEMP011285,18,10,4,5,13,2
TEMP011286,14,6,4,4,16,3
TEMP011287,6,12,6,6,15,2
TEMP011288,9,8,5,8,14,2
TEMP011289,9,5,4,7,12,5
TEMP011290,18,15,1,2,15,2
TEMP011291,9,15,6,5,12,3
TEMP011292,16,12,3,8,13,1
TEMP011293,15,10,4,12,13,2
TEMP011294,19,14,1,4,17,0
TEMP011295,16,8,4,6,14,2
TEMP011296,3,11,6,6,14,3
TEMP011297,15,8,3,5,19,1
TEMP011298,13,11,6,5,13,4
TEMP011299,6,13,3,7,14,3
TEMP011300,13,6,4,5,17,2
TEMP011301,16,7,2,5,17,3
TEMP011302,12,8,6,8,15,1
TEMP011303,13,13,2,4,13,3
TEMP011304,14,11,5,6,14,2
TEMP011305,10,15,2,6,14,3
TEMP011306,13,14,1,11,13,2
TEMP011307,16,11,1,7,15,1
TEMP011308,12,9,2,6,18,2
TEMP011309,15,10,2,10,13,2
TEMP011310,10,11,3,9,12,2
TEMP011311,8,9,5,9,11,3
TEMP011312,11,9,3,5,16,2
TEMP011313,12,7,4,8,14,3
TEMP011314,12,8,4,7,12,4
TEMP011315,11,7,3,9,16,1
TEMP011316,13,10,7,6,14,3
TEMP011317,10,6,7,9,16,1
TEMP011318,14,13,5,2,18,1
TEMP011319,8,9,3,5,17,1
TEMP011320,13,13,3,8,13,2
TEMP011321,5,10,5,6,13,3
TEMP011322,16,9,2,8,10,4
TEMP011323,20,12,5,7,12,2
TEMP011324,10,12,7,9,11,1
TEMP011325,9,7,5,8,10,4
TEMP011326,17,10,4,10,8,3
TEMP011327,15,11,2,6,12,5
TEMP011328,8,8,5,9,12,3
TEMP011329,7,7,5,7,13,2
TEMP011330,20,13,1,4,14,3
TEMP011331,13,9,4,7,14,1
TEMP011332,18,11,0,4,18,2
TEMP011333,11,12,7,3,17,2
TEMP011334,12,11,2,8,11,5
TEMP011335,16,13,1,5,13,3
TEMP011336,17,13,2,8,10,4
TEMP011337,8,14,3,5,16,1
TEMP011338,13,9,2,6,17,2
TEMP011339,9,14,3,8,13,3
TEMP011340,10,13,3,6,12,4
TEMP011341,11,9,5,7,16,1
TEMP011342,10,12,7,4,13,3
TEMP011343,21,15,3,4,11,3
TEMP011344,12,9,4,7,12,4
TEMP011345,18,6,5,11,10,4
TEMP011346,15,12,2,11,13,1
TEMP011347,9,5,1,0,17,2
TEMP011348,17,12,3,6,9,4
TEMP011349,13,14,3,9,10,3
TEMP011350,10,10,4,5,15,1
TEMP011351,15,13,3,5,12,3
TEMP011352,10,11,4,7,11,3
TEMP011353,9,11,4,10,12,3
TEMP011354,17,10,5,6,14,0
TEMP011355,9,9,6,8,11,2
TEMP011356,19,9,4,3,14,2
TEMP011357,8,15,3,9,11,4
TEMP011358,15,8,1,9,11,5
TEMP011359,14,11,5,6,16,1
TEMP011360,11,14,4,10,14,2
TEMP011361,14,9,7,3,15,0
TEMP011362,23,9,2,10,14,0
TEMP011363,12,12,2,4,18,3
TEMP011364,9,9,5,4,16,1
TEMP011365,5,11,2,7,15,2
TEMP011366,13,16,2,2,11,2
TEMP011367,17,10,3,9,12,2
TEMP011368,21,8,3,6,13,4
TEMP011369,16,8,5,12,11,2
TEMP011370,11,7,3,3,14,4
TEMP011371,14,13,2,6,14,2
TEMP011372,10,14,3,4,14,3
TEMP011373,15,8,6,8,13,2
TEMP011374,13,8,4,5,19,1
TEMP011375,12,13,5,4,20,3
TEMP011376,12,12,2,6,14,4
TEMP011377,15,11,2,9,12,3
TEMP011378,13,12,2,3,13,4
TEMP011379,15,12,4,6,13,3
TEMP011380,19,12,2,4,16,1
TEMP011381,12,11,5,9,14,1
TEMP011382,21,11,3,5,12,5
TEMP011383,15,10,3,6,16,1
TEMP011384,12,13,5,8,14,0
TEMP011385,6,16,2,5,15,3
TEMP011386,8,13,6,5,13,3
TEMP011387,21,11,2,9,11,3
TEMP011388,13,12,2,8,12,3
TEMP011389,9,13,2,5,14,3
TEMP011390,9,9,3,2,15,4
TEMP011391,17,8,2,7,16,1
TEMP011392,17,7,4,11,16,0
TEMP011393,6,7,6,7,17,0
TEMP011394,13,11,3,13,13,0
TEMP011395,8,13,5,7,14,4
TEMP011396,17,8,4,4,13,5
TEMP011397,17,11,5,8,13,1
TEMP011398,15,17,2,6,10,3
TEMP011399,16,10,2,9,12,3
TEMP011400,12,7,6,4,14,2
TEMP011401,8,3,4,4,8,3
TEMP011402,6,7,2,2,11,1
TEMP011403,10,6,3,4,9,1
TEMP011404,8,9,2,3,11,0
TEMP011405,6,10,4,3,11,0
TEMP011406,8,9,2,4,11,0
TEMP011407,6,3,2,5,13,0
TEMP011408,9,10,1,3,12,1
TEMP011409,5,10,2,0,12,1
TEMP011410,10,7,1,5,7,4
TEMP011411,8,9,1,5,10,2
TEMP011412,8,6,3,5,7,2
TEMP011413,9,7,2,2,11,1
TEMP011414,8,6,6,5,9,1
TEMP011415,7,6,2,3,12,1
TEMP011416,5,7,1,6,9,2
TEMP011417,9,8,1,4,8,4
TEMP011418,6,7,1,7,7,3
TEMP011419,9,6,2,2,11,2
TEMP011420,5,10,0,5,11,2
TEMP011421,12,14,1,6,8,0
TEMP011422,6,6,3,3,12,0
TEMP011423,8,3,3,5,10,1
TEMP011424,7,6,3,3,11,1
TEMP011425,16,9,2,6,7,3
TEMP011426,6,9,3,4,9,3
TEMP011427,16,6,1,5,10,2
TEMP011428,10,7,2,3,9,2
TEMP011429,11,10,2,5,8,1
TEMP011430,6,5,4,2,10,3
TEMP011431,9,11,4,8,3,2
TEMP011432,2,6,3,6,10,1
TEMP011433,8,8,3,7,5,2
TEMP011434,10,8,3,4,8,1
TEMP011435,8,8,2,6,8,1
TEMP011436,8,14,2,1,11,0
TEMP011437,6,6,4,6,8,1
TEMP011438,9,10,1,3,12,1
TEMP011439,9,5,3,6,9,3
TEMP011440,7,6,5,5,7,2
TEMP011441,8,9,2,3,11,0
TEMP011442,7,10,1,6,6,3
TEMP011443,4,7,1,7,9,2
TEMP011444,6,6,3,7,7,2
TEMP011445,11,5,2,1,10,3
TEMP011446,11,5,2,6,10,1
TEMP011447,4,8,3,6,5,3
TEMP011448,8,8,2,2,11,1
TEMP011449,6,6,2,4,12,0
TEMP011450,8,10,2,6,9,1
TEMP011451,5,2,1,5,8,5
TEMP011452,5,11,3,4,11,0
TEMP011453,13,11,0,5,6,4
TEMP011454,14,6,2,8,9,0
TEMP011455,9,5,4,3,9,3
TEMP011456,16,8,2,5,7,2
TEMP011457,6,10,1,4,9,3
TEMP011458,7,6,3,1,12,2
TEMP011459,13,5,3,5,8,2
TEMP011460,13,5,2,5,7,3
TEMP011461,9,14,1,5,7,2
TEMP011462,9,5,3,3,8,3
TEMP011463,155,129,41,99,170,22
TEMP011464,5,11,2,5,12,0
TEMP011465,5,7,1,8,7,2
TEMP011466,8,9,2,5,8,1
TEMP011467,5,10,2,7,7,3
TEMP011468,8,11,3,4,9,2
TEMP011469,16,7,4,4,8,0
TEMP011470,10,7,2,5,8,2
TEMP011471,6,3,3,3,11,2
TEMP011472,7,7,1,5,11,2
TEMP011473,9,12,3,4,9,1
TEMP011474,7,6,4,0,12,2
TEMP011475,5,6,3,6,9,3
TEMP011476,4,10,2,3,11,3
TEMP011477,3,7,2,5,12,0
TEMP011478,6,4,4,3,13,0
TEMP011479,9,6,1,5,9,2
TEMP011480,14,4,3,6,9,0
TEMP011481,12,9,0,2,10,2
TEMP011482,7,11,1,6,8,2
TEMP011483,7,8,2,4,11,1
TEMP011484,7,5,2,4,11,1
TEMP011485,14,6,3,5,10,0
TEMP011486,5,10,0,5,13,0
TEMP011487,6,8,2,4,9,2
TEMP011488,8,9,2,6,9,1
TEMP011489,12,10,2,3,9,2
TEMP011490,12,11,1,3,10,2
TEMP011491,7,7,1,4,12,2
TEMP011492,9,8,1,6,9,1
TEMP011493,12,6,4,3,9,1
TEMP011494,13,6,2,5,7,2
TEMP011495,5,5,4,5,13,1
TEMP011496,8,6,2,3,12,2
TEMP011497,10,9,3,4,10,0
TEMP011498,6,5,6,4,11,1
TEMP011499,17,8,2,7,7,0
TEMP011500,6,3,2,5,8,5
TEMP011501,7,8,5,4,9,0
TEMP011502,8,11,1,5,7,4
TEMP011503,6,5,5,5,11,1
TEMP011504,6,5,3,3,11,2
TEMP011505,7,7,3,5,7,2
TEMP011506,8,5,2,10,3,5
TEMP011507,15,9,1,1,12,0
TEMP011508,8,2,3,4,12,1
TEMP011509,8,4,3,3,12,2
TEMP011510,6,2,4,3,9,4
TEMP011511,6,7,2,10,6,1
TEMP011512,9,8,1,2,7,4
TEMP011513,11,9,2,5,11,0
TEMP011514,12,5,3,3,11,0
TEMP011515,9,3,3,5,11,1
TEMP011516,10,11,0,7,9,1
TEMP011517,11,5,2,2,11,2
TEMP011518,9,10,4,6,6,1
TEMP011519,4,5,2,3,10,3
TEMP011520,5,4,2,1,15,0
TEMP011521,9,9,1,6,10,1
TEMP011522,8,9,1,5,11,0
TEMP011523,7,5,2,3,10,2
TEMP011524,6,7,3,3,7,3
TEMP011525,4,9,3,4,6,3
TEMP011526,6,8,3,6,9,3
TEMP011527,10,9,3,4,9,2
TEMP011528,7,10,0,5,7,3
TEMP011529,9,4,2,2,10,4
TEMP011530,7,4,3,2,13,1
TEMP011531,9,14,2,7,7,0
TEMP011532,10,9,1,4,12,2
TEMP011533,8,5,2,3,11,1
TEMP011534,3,14,1,5,8,3
TEMP011535,12,6,1,3,10,2
TEMP011536,6,3,4,6,11,2
TEMP011537,7,6,3,7,7,4
TEMP011538,6,5,3,3,9,3
TEMP011539,12,11,2,6,8,1
TEMP011540,6,7,3,9,7,2
TEMP011541,10,7,1,2,12,2
TEMP011542,8,4,3,6,10,1
TEMP011543,11,12,3,3,9,0
TEMP011544,9,8,2,7,9,0
TEMP011545,2,9,3,5,10,0
TEMP011546,11,12,4,3,10,0
TEMP011547,19,10,0,5,10,0
TEMP011548,9,7,3,8,9,0
TEMP011549,13,13,0,9,8,0
TEMP011550,8,7,4,4,10,1
TEMP011551,7,6,2,4,12,0
TEMP011552,8,8,2,7,10,0
TEMP011553,8,6,3,9,7,2
TEMP011554,10,8,2,1,11,1
TEMP011555,7,9,3,3,9,2
TEMP011556,10,6,2,3,8,3
TEMP011557,13,7,4,3,7,2
TEMP011558,5,5,4,1,12,1
TEMP011559,7,10,2,5,9,1
TEMP011560,6,6,2,7,10,1
TEMP011561,12,7,3,6,9,2
TEMP011562,14,5,3,5,9,0
TEMP011563,8,6,2,5,10,1
TEMP011564,4,7,4,3,7,3
TEMP011565,4,8,3,5,10,1
TEMP011566,13,9,2,5,9,0
TEMP011567,7,13,0,5,12,0
TEMP011568,5,4,7,5,10,1
TEMP011569,8,8,1,7,7,2
TEMP011570,13,10,2,5,8,2
TEMP011571,3,5,3,2,13,3
TEMP011572,12,6,2,1,10,2
TEMP011573,9,8,0,2,12,1
TEMP011574,12,6,3,2,10,1
TEMP011575,7,4,1,6,10,2
TEMP011576,7,6,1,3,8,5
TEMP011577,9,9,3,2,12,0
TEMP011578,14,6,2,5,6,3
TEMP011579,10,7,1,7,9,2
TEMP011580,9,3,3,4,10,2
TEMP011581,8,7,2,3,11,1
TEMP011582,5,7,2,7,7,2
TEMP011583,12,7,1,3,12,0
TEMP011584,5,8,4,1,11,3
TEMP011585,4,9,1,7,9,1
TEMP011586,5,7,3,3,13,0
TEMP011587,15,7,1,7,9,0
TEMP011588,9,12,1,4,10,1
TEMP011589,8,10,2,5,10,1
TEMP011590,9,10,1,6,8,1
TEMP011591,7,15,1,2,10,2
TEMP011592,10,6,2,8,10,1
TEMP011593,5,0,5,5,11,0
TEMP011594,3,7,3,3,11,2
TEMP011595,7,3,6,4,11,1
TEMP011596,9,9,2,6,8,2
TEMP011597,7,4,3,2,10,2
TEMP011598,10,5,3,2,9,3
TEMP011599,6,9,4,6,8,1
TEMP011600,6,9,2,3,10,2
TEMP011601,8,6,0,8,7,3
TEMP011602,3,9,1,10,10,0
TEMP011603,10,8,1,5,9,2
TEMP011604,6,5,3,9,12,0
TEMP011605,5,7,3,3,11,1
TEMP011606,9,8,2,8,9,0
TEMP011607,6,15,1,5,8,1
TEMP011608,6,6,3,4,11,2
TEMP011609,10,11,2,2,12,0
TEMP011610,8,6,2,6,11,0
TEMP011611,7,6,3,2,12,0
TEMP011612,7,6,3,6,8,1
TEMP011613,11,6,2,3,13,0
TEMP011614,7,13,2,7,7,1
TEMP011615,10,10,1,5,10,1
TEMP011616,7,8,4,9,7,1
TEMP011617,7,7,2,3,13,1
TEMP011618,4,3,3,4,8,3
TEMP011619,8,12,1,4,9,1
TEMP011620,12,6,1,9,10,1
TEMP011621,8,6,3,4,7,3
TEMP011622,12,5,3,3,10,1
TEMP011623,6,5,4,6,7,3
TEMP011624,13,10,3,7,7,1
TEMP011625,9,10,3,3,9,2
TEMP011626,9,3,3,4,13,0
TEMP011627,11,7,1,5,9,3
TEMP011628,5,8,4,6,9,2
TEMP011629,14,5,4,5,8,0
TEMP011630,11,6,3,5,11,0
TEMP011631,6,5,0,2,13,3
TEMP011632,6,5,5,6,7,2
TEMP011633,8,10,3,7,9,1
TEMP011634,6,5,3,4,10,1
TEMP011635,9,7,2,3,11,2
TEMP011636,4,8,4,6,8,2
TEMP011637,5,6,3,5,7,4
TEMP011638,6,4,6,8,4,4
TEMP011639,8,5,3,3,9,2
TEMP011640,5,2,6,5,12,0
TEMP011641,9,5,3,3,12,0
TEMP011642,11,10,3,4,9,0
TEMP011643,6,14,0,3,10,2
TEMP011644,8,8,1,4,10,2
TEMP011645,8,5,4,1,9,2
TEMP011646,9,8,3,3,8,3
TEMP011647,9,8,3,2,11,0
TEMP011648,8,9,3,5,9,1
TEMP011649,10,8,2,8,6,1
TEMP011650,5,9,3,3,8,3
TEMP011651,6,12,3,4,10,1
TEMP011652,15,6,3,4,10,0
TEMP011653,4,7,4,7,6,2
TEMP011654,5,8,2,6,8,2
TEMP011655,9,9,2,5,10,0
TEMP011656,10,6,1,4,8,3
TEMP011657,6,8,1,8,9,2
TEMP011658,8,5,4,10,7,2
TEMP011659,4,7,3,3,11,1
TEMP011660,4,4,5,7,8,2
TEMP011661,10,9,3,4,8,1
TEMP011662,7,14,4,4,8,3
TEMP011663,7,8,2,2,11,1
TEMP011664,12,5,1,3,12,2
TEMP011665,12,9,2,9,7,1
TEMP011666,7,7,3,2,13,1
TEMP011667,7,5,2,3,8,4
TEMP011668,8,5,5,2,9,2
TEMP011669,6,4,1,6,7,4
TEMP011670,6,7,3,6,10,0
TEMP011671,5,5,4,6,10,1
TEMP011672,7,11,1,5,9,2
TEMP011673,6,6,6,5,8,0
TEMP011674,14,5,2,2,12,0
TEMP011675,6,9,4,3,10,2
TEMP011676,3,8,3,2,8,4
TEMP011677,5,5,4,6,10,1
TEMP011678,8,11,0,5,9,2
TEMP011679,9,5,2,5,11,3
TEMP011680,6,10,3,7,9,0
TEMP011681,7,8,1,6,8,2
TEMP011682,5,4,4,3,9,3
TEMP011683,8,5,3,3,10,1
TEMP011684,6,10,2,5,9,1
TEMP011685,5,2,5,4,7,4
TEMP011686,4,7,2,5,11,1
TEMP011687,13,4,3,8,5,3
TEMP011688,10,12,1,4,11,0
TEMP011689,8,5,1,3,9,4
TEMP011690,4,10,3,9,7,1
TEMP011691,6,10,1,5,8,2
TEMP011692,11,7,2,3,10,2
TEMP011693,6,10,2,3,11,0
TEMP011694,3,6,4,5,10,2
TEMP011695,16,10,3,6,10,0
TEMP011696,9,11,2,2,7,8
TEMP011697,10,6,3,7,9,1
TEMP011698,6,6,3,4,8,2
TEMP011699,9,4,2,1,12,2
TEMP011700,4,7,2,4,11,2
TEMP011701,5,9,0,2,14,1
TEMP011702,4,8,3,6,9,1
TEMP011703,9,6,4,6,8,2
TEMP011704,8,6,2,7,10,2
TEMP011705,6,4,2,4,10,3
TEMP011706,5,6,1,9,8,1
TEMP011707,15,6,3,5,7,1
TEMP011708,12,6,2,3,13,0
