person_id,person_sex,person_age,residence_type,residence_original_pattern,residence_geo_unit,venue_name,venue_type,Gender,NumberOfBoys,NumberOfGirls,NumberOfPupils,SchoolCapacity,StatutoryHighAge,StatutoryLowAge,is_residence
4306,female,16,household,>=2 >=0 2 0,E00062361,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
4307,female,16,household,>=2 >=0 2 0,E00062361,Durham High School,school,Girls,0.0,730.0,730.0,730.0,18.0,3.0,False
4308,female,16,household,1 >=0 2 0,E00062364,"St Leonard's Catholic School, Durham",school,Mixed,616.0,644.0,1260.0,1265.0,18.0,11.0,False
4309,female,16,household,1 >=0 2 0,E00062367,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
4310,female,16,household,>=2 >=0 2 0,E00062368,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
4311,female,16,household,>=2 >=0 2 0,E00062369,Durham High School,school,Girls,0.0,730.0,730.0,730.0,18.0,3.0,False
4312,female,16,household,>=2 >=0 1 0,E00062369,Durham Sixth Form Centre,school,Mixed,655.0,1053.0,1708.0,2000.0,19.0,16.0,False
4313,female,16,household,1 >=0 1 0,E00062369,Durham Sixth Form Centre,school,Mixed,655.0,1053.0,1708.0,2000.0,19.0,16.0,False
4314,female,16,household,1 >=0 2 0,E00062370,Durham Sixth Form Centre,school,Mixed,655.0,1053.0,1708.0,2000.0,19.0,16.0,False
4315,female,16,household,>=2 >=0 2 0,E00062370,Durham High School,school,Girls,0.0,730.0,730.0,730.0,18.0,3.0,False
4316,female,16,household,>=2 >=0 1 0,E00062370,Durham High School,school,Girls,0.0,730.0,730.0,730.0,18.0,3.0,False
4317,female,16,household,>=2 >=0 2 0,E00062372,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
4318,female,16,household,>=2 >=0 2 0,E00062373,Durham High School,school,Girls,0.0,730.0,730.0,730.0,18.0,3.0,False
4319,female,16,household,>=2 >=0 2 0,E00062373,"St Leonard's Catholic School, Durham",school,Mixed,616.0,644.0,1260.0,1265.0,18.0,11.0,False
4320,female,16,household,>=2 >=0 >=0 >=0,E00062373,"St Leonard's Catholic School, Durham",school,Mixed,616.0,644.0,1260.0,1265.0,18.0,11.0,False
4321,female,16,household,1 >=0 1 0,E00062374,Durham Sixth Form Centre,school,Mixed,655.0,1053.0,1708.0,2000.0,19.0,16.0,False
4322,female,16,household,1 >=0 1 0,E00062374,Durham Sixth Form Centre,school,Mixed,655.0,1053.0,1708.0,2000.0,19.0,16.0,False
4323,female,16,household,>=2 >=0 1 0,E00062375,Durham Johnston Comprehensive School,school,Mixed,855.0,833.0,1688.0,1700.0,18.0,11.0,False
4324,female,16,household,>=2 >=0 >=0 >=0,E00062375,Durham Sixth Form Centre,school,Mixed,655.0,1053.0,1708.0,2000.0,19.0,16.0,False
4325,female,16,household,>=2 >=0 2 0,E00062376,Durham High School,school,Girls,0.0,730.0,730.0,730.0,18.0,3.0,False
4326,female,16,household,>=2 >=0 2 0,E00062376,Durham High School,school,Girls,0.0,730.0,730.0,730.0,18.0,3.0,False
4327,female,16,household,>=2 >=0 1 0,E00062376,Durham High School,school,Girls,0.0,730.0,730.0,730.0,18.0,3.0,False
4328,female,16,household,1 >=0 2 0,E00062376,"St Leonard's Catholic School, Durham",school,Mixed,616.0,644.0,1260.0,1265.0,18.0,11.0,False
4329,female,16,household,1 >=0 1 0,E00062376,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
4330,female,16,household,>=2 >=0 1 0,E00062378,Durham Johnston Comprehensive School,school,Mixed,855.0,833.0,1688.0,1700.0,18.0,11.0,False
4331,female,16,household,1 >=0 2 0,E00104959,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
4332,female,16,household,>=2 >=0 2 0,E00104959,"St Leonard's Catholic School, Durham",school,Mixed,616.0,644.0,1260.0,1265.0,18.0,11.0,False
4333,female,16,household,>=2 >=0 2 0,E00104959,Durham Trinity School & Sports College,school,Mixed,180.0,72.0,252.0,252.0,19.0,2.0,False
4334,female,16,household,>=2 >=0 2 0,E00104959,"St Leonard's Catholic School, Durham",school,Mixed,616.0,644.0,1260.0,1265.0,18.0,11.0,False
4335,female,16,household,>=2 >=0 2 0,E00104959,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
4336,female,16,household,>=2 >=0 1 0,E00104960,"St Leonard's Catholic School, Durham",school,Mixed,616.0,644.0,1260.0,1265.0,18.0,11.0,False
4337,female,16,household,1 >=0 1 0,E00104960,Durham High School,school,Girls,0.0,730.0,730.0,730.0,18.0,3.0,False
4338,female,16,household,1 >=0 1 0,E00104960,"St Leonard's Catholic School, Durham",school,Mixed,616.0,644.0,1260.0,1265.0,18.0,11.0,False
4339,female,16,household,1 >=0 2 0,E00104960,Durham Johnston Comprehensive School,school,Mixed,855.0,833.0,1688.0,1700.0,18.0,11.0,False
4340,female,16,household,>=2 >=0 2 0,E00104961,"St Leonard's Catholic School, Durham",school,Mixed,616.0,644.0,1260.0,1265.0,18.0,11.0,False
4341,female,16,household,1 >=0 2 0,E00104961,Durham Johnston Comprehensive School,school,Mixed,855.0,833.0,1688.0,1700.0,18.0,11.0,False
4342,female,16,household,>=2 >=0 2 0,E00104962,Durham High School,school,Girls,0.0,730.0,730.0,730.0,18.0,3.0,False
4343,female,16,household,>=2 >=0 2 0,E00104962,Durham Johnston Comprehensive School,school,Mixed,855.0,833.0,1688.0,1700.0,18.0,11.0,False
4344,female,16,household,1 >=0 2 0,E00104963,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
4345,female,16,household,1 >=0 2 0,E00104966,"St Leonard's Catholic School, Durham",school,Mixed,616.0,644.0,1260.0,1265.0,18.0,11.0,False
4346,female,16,household,>=2 >=0 2 0,E00105048,Durham Sixth Form Centre,school,Mixed,655.0,1053.0,1708.0,2000.0,19.0,16.0,False
4347,female,16,household,>=2 >=0 2 0,E00105048,Durham Johnston Comprehensive School,school,Mixed,855.0,833.0,1688.0,1700.0,18.0,11.0,False
4348,female,16,household,>=2 >=0 2 0,E00105048,Durham High School,school,Girls,0.0,730.0,730.0,730.0,18.0,3.0,False
4349,female,16,household,>=2 >=0 2 0,E00105048,Durham Sixth Form Centre,school,Mixed,655.0,1053.0,1708.0,2000.0,19.0,16.0,False
4350,female,16,household,1 >=0 2 0,E00105049,Durham Sixth Form Centre,school,Mixed,655.0,1053.0,1708.0,2000.0,19.0,16.0,False
4351,female,16,household,>=2 >=0 2 0,E00105049,Durham Sixth Form Centre,school,Mixed,655.0,1053.0,1708.0,2000.0,19.0,16.0,False
4352,female,16,household,1 >=0 2 0,E00105049,Durham Sixth Form Centre,school,Mixed,655.0,1053.0,1708.0,2000.0,19.0,16.0,False
4353,female,16,household,>=2 >=0 2 0,E00105051,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
4354,female,16,household,>=2 >=0 2 0,E00105053,Durham Sixth Form Centre,school,Mixed,655.0,1053.0,1708.0,2000.0,19.0,16.0,False
4355,female,16,household,>=2 >=0 2 0,E00105055,Durham Trinity School & Sports College,school,Mixed,180.0,72.0,252.0,252.0,19.0,2.0,False
4356,female,16,household,0 0 2 0,E00105055,"St Leonard's Catholic School, Durham",school,Mixed,616.0,644.0,1260.0,1265.0,18.0,11.0,False
4357,female,16,household,>=2 >=0 2 0,E00105055,"St Leonard's Catholic School, Durham",school,Mixed,616.0,644.0,1260.0,1265.0,18.0,11.0,False
4358,female,16,household,0 0 2 0,E00105055,Durham Johnston Comprehensive School,school,Mixed,855.0,833.0,1688.0,1700.0,18.0,11.0,False
4359,female,16,household,1 >=0 >=0 >=0,E00105055,"St Leonard's Catholic School, Durham",school,Mixed,616.0,644.0,1260.0,1265.0,18.0,11.0,False
4360,female,16,household,1 >=0 2 0,E00105055,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
4361,female,16,household,>=2 >=0 2 0,E00105056,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
4362,female,16,household,1 >=0 2 0,E00105058,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
4363,female,16,household,>=2 >=0 2 0,E00105058,Durham Trinity School & Sports College,school,Mixed,180.0,72.0,252.0,252.0,19.0,2.0,False
4364,female,16,household,>=2 >=0 2 0,E00105058,Durham Johnston Comprehensive School,school,Mixed,855.0,833.0,1688.0,1700.0,18.0,11.0,False
4365,female,16,household,1 >=0 2 0,E00105058,Durham Trinity School & Sports College,school,Mixed,180.0,72.0,252.0,252.0,19.0,2.0,False
4366,female,16,household,>=2 >=0 2 0,E00105058,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
4367,female,16,household,>=2 >=0 2 0,E00105059,Durham Sixth Form Centre,school,Mixed,655.0,1053.0,1708.0,2000.0,19.0,16.0,False
4368,female,16,household,1 >=0 2 0,E00105059,Durham Sixth Form Centre,school,Mixed,655.0,1053.0,1708.0,2000.0,19.0,16.0,False
4369,female,16,household,>=2 >=0 2 0,E00105061,Durham Johnston Comprehensive School,school,Mixed,855.0,833.0,1688.0,1700.0,18.0,11.0,False
4370,female,16,household,1 >=0 1 0,E00105077,"St Leonard's Catholic School, Durham",school,Mixed,616.0,644.0,1260.0,1265.0,18.0,11.0,False
4371,female,16,household,1 >=0 2 0,E00105078,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
4372,female,16,household,1 >=0 2 0,E00105079,Durham Sixth Form Centre,school,Mixed,655.0,1053.0,1708.0,2000.0,19.0,16.0,False
4373,female,16,household,>=2 >=0 2 0,E00105080,Durham High School,school,Girls,0.0,730.0,730.0,730.0,18.0,3.0,False
4374,female,16,household,>=2 >=0 2 0,E00105101,"St Leonard's Catholic School, Durham",school,Mixed,616.0,644.0,1260.0,1265.0,18.0,11.0,False
4375,female,16,household,1 >=0 2 0,E00105102,Durham High School,school,Girls,0.0,730.0,730.0,730.0,18.0,3.0,False
4376,female,16,household,1 >=0 2 0,E00105102,Durham High School,school,Girls,0.0,730.0,730.0,730.0,18.0,3.0,False
4377,female,16,household,1 >=0 2 0,E00105104,Durham Sixth Form Centre,school,Mixed,655.0,1053.0,1708.0,2000.0,19.0,16.0,False
4378,female,16,household,1 >=0 2 0,E00105104,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
4379,female,16,household,>=2 >=0 1 0,E00105106,Durham Trinity School & Sports College,school,Mixed,180.0,72.0,252.0,252.0,19.0,2.0,False
4380,female,16,household,>=2 >=0 2 0,E00105106,Durham Johnston Comprehensive School,school,Mixed,855.0,833.0,1688.0,1700.0,18.0,11.0,False
4381,female,16,household,>=2 >=0 2 0,E00105107,Durham Johnston Comprehensive School,school,Mixed,855.0,833.0,1688.0,1700.0,18.0,11.0,False
4382,female,16,household,1 >=0 2 0,E00105107,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
4383,female,16,household,1 >=0 2 0,E00105107,Durham Trinity School & Sports College,school,Mixed,180.0,72.0,252.0,252.0,19.0,2.0,False
4384,female,16,household,>=2 >=0 2 0,E00105107,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
4385,female,16,household,>=2 >=0 2 0,E00105108,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
4386,female,16,household,>=2 >=0 2 0,E00105108,Durham Trinity School & Sports College,school,Mixed,180.0,72.0,252.0,252.0,19.0,2.0,False
4387,female,16,household,>=2 >=0 2 0,E00105108,Durham Johnston Comprehensive School,school,Mixed,855.0,833.0,1688.0,1700.0,18.0,11.0,False
4388,female,16,household,1 >=0 2 0,E00105108,"St Leonard's Catholic School, Durham",school,Mixed,616.0,644.0,1260.0,1265.0,18.0,11.0,False
4389,female,16,household,>=2 >=0 2 0,E00105109,Durham Trinity School & Sports College,school,Mixed,180.0,72.0,252.0,252.0,19.0,2.0,False
4390,female,16,household,1 >=0 2 0,E00105183,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
4391,female,16,household,>=2 >=0 2 0,E00105184,"St Leonard's Catholic School, Durham",school,Mixed,616.0,644.0,1260.0,1265.0,18.0,11.0,False
4392,female,16,household,>=2 >=0 2 0,E00105184,Durham Sixth Form Centre,school,Mixed,655.0,1053.0,1708.0,2000.0,19.0,16.0,False
4393,female,16,household,>=2 >=0 2 0,E00105184,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
4394,female,16,household,1 >=0 2 0,E00105186,"St Leonard's Catholic School, Durham",school,Mixed,616.0,644.0,1260.0,1265.0,18.0,11.0,False
4395,female,16,household,1 >=0 2 0,E00171797,Durham Johnston Comprehensive School,school,Mixed,855.0,833.0,1688.0,1700.0,18.0,11.0,False
4396,female,16,household,>=2 >=0 2 0,E00171828,Durham Sixth Form Centre,school,Mixed,655.0,1053.0,1708.0,2000.0,19.0,16.0,False
4397,female,16,household,1 >=0 1 0,E00171869,"St Leonard's Catholic School, Durham",school,Mixed,616.0,644.0,1260.0,1265.0,18.0,11.0,False
4398,female,16,household,>=2 >=0 2 0,E00171870,Durham Sixth Form Centre,school,Mixed,655.0,1053.0,1708.0,2000.0,19.0,16.0,False
4399,female,16,household,>=2 >=0 2 0,E00171870,Durham Trinity School & Sports College,school,Mixed,180.0,72.0,252.0,252.0,19.0,2.0,False
4400,female,16,household,>=2 >=0 1 0,E00171870,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
4401,female,16,household,1 >=0 >=0 >=0,E00171953,Durham Sixth Form Centre,school,Mixed,655.0,1053.0,1708.0,2000.0,19.0,16.0,False
4402,female,16,household,>=2 >=0 2 0,E00171953,Durham High School,school,Girls,0.0,730.0,730.0,730.0,18.0,3.0,False
4403,female,16,household,1 >=0 >=0 >=0,E00171953,Durham Sixth Form Centre,school,Mixed,655.0,1053.0,1708.0,2000.0,19.0,16.0,False
4404,female,16,household,1 >=0 2 0,E00171953,Durham Johnston Comprehensive School,school,Mixed,855.0,833.0,1688.0,1700.0,18.0,11.0,False
4405,female,16,household,>=2 >=0 2 0,E00183224,Durham Sixth Form Centre,school,Mixed,655.0,1053.0,1708.0,2000.0,19.0,16.0,False
4406,female,16,household,1 >=0 2 0,E00183228,Durham Sixth Form Centre,school,Mixed,655.0,1053.0,1708.0,2000.0,19.0,16.0,False
4407,female,16,household,>=2 >=0 1 0,E00183230,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
4408,female,16,household,>=2 >=0 >=0 >=0,E00183230,Durham Johnston Comprehensive School,school,Mixed,855.0,833.0,1688.0,1700.0,18.0,11.0,False
4409,female,16,household,>=2 >=0 2 0,E00183236,Durham High School,school,Girls,0.0,730.0,730.0,730.0,18.0,3.0,False
4410,female,16,household,>=2 >=0 2 0,E00183236,Durham Sixth Form Centre,school,Mixed,655.0,1053.0,1708.0,2000.0,19.0,16.0,False
4411,female,16,household,1 >=0 2 0,E00183236,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
4412,female,16,household,1 >=0 2 0,E00183240,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
4413,female,16,household,>=2 >=0 2 0,E00183240,Durham Johnston Comprehensive School,school,Mixed,855.0,833.0,1688.0,1700.0,18.0,11.0,False
4414,female,16,household,>=2 >=0 2 0,E00183245,"St Leonard's Catholic School, Durham",school,Mixed,616.0,644.0,1260.0,1265.0,18.0,11.0,False
4415,female,16,household,1 >=0 2 0,E00183247,Durham High School,school,Girls,0.0,730.0,730.0,730.0,18.0,3.0,False
4416,female,16,household,1 >=0 2 0,E00183254,Durham High School,school,Girls,0.0,730.0,730.0,730.0,18.0,3.0,False
4417,female,16,household,>=2 >=0 1 0,E00183254,Durham High School,school,Girls,0.0,730.0,730.0,730.0,18.0,3.0,False
4418,female,16,household,1 >=0 2 0,E00183254,Durham High School,school,Girls,0.0,730.0,730.0,730.0,18.0,3.0,False
4419,female,16,household,1 >=0 2 0,E00183254,Durham Trinity School & Sports College,school,Mixed,180.0,72.0,252.0,252.0,19.0,2.0,False
4420,female,16,household,>=2 >=0 2 0,E00183264,Durham Sixth Form Centre,school,Mixed,655.0,1053.0,1708.0,2000.0,19.0,16.0,False
4421,female,16,household,>=2 >=0 2 0,E00183264,"St Leonard's Catholic School, Durham",school,Mixed,616.0,644.0,1260.0,1265.0,18.0,11.0,False
4422,female,16,household,>=2 >=0 2 0,E00183264,Durham Johnston Comprehensive School,school,Mixed,855.0,833.0,1688.0,1700.0,18.0,11.0,False
4423,female,16,household,>=2 >=0 2 0,E00183264,"St Leonard's Catholic School, Durham",school,Mixed,616.0,644.0,1260.0,1265.0,18.0,11.0,False
4424,female,16,household,>=2 >=0 2 0,E00183273,Durham Johnston Comprehensive School,school,Mixed,855.0,833.0,1688.0,1700.0,18.0,11.0,False
4425,female,16,household,>=2 >=0 2 0,E00183277,Durham Sixth Form Centre,school,Mixed,655.0,1053.0,1708.0,2000.0,19.0,16.0,False
4426,female,16,household,>=2 >=0 2 0,E00183277,Durham Johnston Comprehensive School,school,Mixed,855.0,833.0,1688.0,1700.0,18.0,11.0,False
4427,female,16,household,1 >=0 2 0,E00183278,Durham Sixth Form Centre,school,Mixed,655.0,1053.0,1708.0,2000.0,19.0,16.0,False
4428,female,16,household,>=2 >=0 2 0,E00183278,Durham Sixth Form Centre,school,Mixed,655.0,1053.0,1708.0,2000.0,19.0,16.0,False
4429,female,16,household,>=2 >=0 2 0,E00183278,"St Leonard's Catholic School, Durham",school,Mixed,616.0,644.0,1260.0,1265.0,18.0,11.0,False
4430,female,16,household,1 >=0 2 0,E00183278,Durham Johnston Comprehensive School,school,Mixed,855.0,833.0,1688.0,1700.0,18.0,11.0,False
4431,female,16,household,>=2 >=0 1 0,E00183278,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
4432,female,16,household,1 >=0 2 0,E00183278,Durham Johnston Comprehensive School,school,Mixed,855.0,833.0,1688.0,1700.0,18.0,11.0,False
4433,female,16,household,1 >=0 1 0,E00183281,Durham Sixth Form Centre,school,Mixed,655.0,1053.0,1708.0,2000.0,19.0,16.0,False
4434,female,16,household,>=2 >=0 2 0,E00183289,"St Leonard's Catholic School, Durham",school,Mixed,616.0,644.0,1260.0,1265.0,18.0,11.0,False
4435,female,16,household,>=2 >=0 2 0,E00183289,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
4436,female,16,household,>=2 >=0 >=0 >=0,E00183295,Durham Johnston Comprehensive School,school,Mixed,855.0,833.0,1688.0,1700.0,18.0,11.0,False
4437,female,16,household,0 0 1 0,E00183314,"St Leonard's Catholic School, Durham",school,Mixed,616.0,644.0,1260.0,1265.0,18.0,11.0,False
4438,male,16,household,>=2 >=0 2 0,E00062061,Durham Sixth Form Centre,school,Mixed,655.0,1053.0,1708.0,2000.0,19.0,16.0,False
4439,male,16,household,>=2 >=0 2 0,E00062061,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
4440,male,16,household,>=2 >=0 2 0,E00062061,Durham Johnston Comprehensive School,school,Mixed,855.0,833.0,1688.0,1700.0,18.0,11.0,False
4441,male,16,household,>=2 >=0 2 0,E00062066,Durham Trinity School & Sports College,school,Mixed,180.0,72.0,252.0,252.0,19.0,2.0,False
4442,male,16,household,1 >=0 1 0,E00062066,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
4443,male,16,household,>=2 >=0 2 0,E00062067,"St Leonard's Catholic School, Durham",school,Mixed,616.0,644.0,1260.0,1265.0,18.0,11.0,False
4444,male,16,household,1 >=0 1 0,E00062067,Durham Sixth Form Centre,school,Mixed,655.0,1053.0,1708.0,2000.0,19.0,16.0,False
4445,male,16,household,>=2 >=0 2 0,E00062068,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
4446,male,16,household,>=2 >=0 1 0,E00062068,Durham Trinity School & Sports College,school,Mixed,180.0,72.0,252.0,252.0,19.0,2.0,False
4447,male,16,household,1 >=0 1 0,E00062069,Durham Trinity School & Sports College,school,Mixed,180.0,72.0,252.0,252.0,19.0,2.0,False
4448,male,16,household,>=2 >=0 2 0,E00062070,"St Leonard's Catholic School, Durham",school,Mixed,616.0,644.0,1260.0,1265.0,18.0,11.0,False
4449,male,16,household,>=2 >=0 2 0,E00062070,Durham Sixth Form Centre,school,Mixed,655.0,1053.0,1708.0,2000.0,19.0,16.0,False
4450,male,16,household,>=2 >=0 2 0,E00062309,"St Leonard's Catholic School, Durham",school,Mixed,616.0,644.0,1260.0,1265.0,18.0,11.0,False
4451,male,16,household,1 >=0 1 0,E00062310,Durham Sixth Form Centre,school,Mixed,655.0,1053.0,1708.0,2000.0,19.0,16.0,False
4452,male,16,household,>=2 >=0 2 0,E00062311,Durham Sixth Form Centre,school,Mixed,655.0,1053.0,1708.0,2000.0,19.0,16.0,False
4453,male,16,household,>=2 >=0 2 0,E00062312,Durham Trinity School & Sports College,school,Mixed,180.0,72.0,252.0,252.0,19.0,2.0,False
4454,male,16,household,>=2 >=0 1 0,E00062312,Durham Trinity School & Sports College,school,Mixed,180.0,72.0,252.0,252.0,19.0,2.0,False
4455,male,16,household,>=2 >=0 2 0,E00062314,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
